ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-04-03,27.5180144813258,1.74173802324499,53.43534046582462,27.5180144813258,27.5180144813258,0.005110025808361687,0.005110025808361687,0.005110025808361687,0.005110025808361687,0.005110025808361687,0.005110025808361687,0.0,0.0,0.0,27.52312450713416
2025-04-04,27.52457366880326,2.4023743071439276,53.32249850287974,27.52457366880326,27.52457366880326,0.17317624214750227,0.17317624214750227,0.17317624214750227,0.17317624214750227,0.17317624214750227,0.17317624214750227,0.0,0.0,0.0,27.697749910950762
2025-04-05,27.531132856280724,4.637409005081091,54.26460251501715,27.531132856280724,27.531132856280724,0.6161066065598536,0.6161066065598536,0.6161066065598536,0.6161066065598536,0.6161066065598536,0.6161066065598536,0.0,0.0,0.0,28.147239462840577
2025-04-07,27.544251231235652,3.795342760364475,53.224695274027425,27.544251231235652,27.544251231235652,2.2856218050018775,2.2856218050018775,2.2856218050018775,2.2856218050018775,2.2856218050018775,2.2856218050018775,0.0,0.0,0.0,29.82987303623753
2025-04-08,27.55081041871311,3.6181932640315195,52.56710398268013,27.55081041871311,27.55081041871311,-0.12915785555710546,-0.12915785555710546,-0.12915785555710546,-0.12915785555710546,-0.12915785555710546,-0.12915785555710546,0.0,0.0,0.0,27.421652563156
2025-04-09,27.55736960619057,1.7849243742390013,50.707909560611185,27.55736960619057,27.55736960619057,-0.6728395551111812,-0.6728395551111812,-0.6728395551111812,-0.6728395551111812,-0.6728395551111812,-0.6728395551111812,0.0,0.0,0.0,26.884530051079388
2025-04-10,27.563928793668033,3.4062858344901357,53.616604127660345,27.563928793668033,27.563928793668033,0.005110025802296071,0.005110025802296071,0.005110025802296071,0.005110025802296071,0.005110025802296071,0.005110025802296071,0.0,0.0,0.0,27.56903881947033
2025-04-11,27.570487981145497,2.87658403910046,51.79965578153954,27.570487981145497,27.570487981145497,0.17317624214671626,0.17317624214671626,0.17317624214671626,0.17317624214671626,0.17317624214671626,0.17317624214671626,0.0,0.0,0.0,27.743664223292214
2025-04-12,27.57704716862296,2.504613597693382,51.6554148123645,27.57704716862296,27.57704716862296,0.6161066065548009,0.6161066065548009,0.6161066065548009,0.6161066065548009,0.6161066065548009,0.6161066065548009,0.0,0.0,0.0,28.193153775177763
2025-04-14,27.59016554357788,6.000234211954186,56.2440178377706,27.59016554357788,27.59016554357788,2.2856218050021546,2.2856218050021546,2.2856218050021546,2.2856218050021546,2.2856218050021546,2.2856218050021546,0.0,0.0,0.0,29.875787348580033
2025-04-15,27.596724731055343,2.4629584882564455,50.97122619716845,27.596724731055343,27.596724731055343,-0.1291578555641104,-0.1291578555641104,-0.1291578555641104,-0.1291578555641104,-0.1291578555641104,-0.1291578555641104,0.0,0.0,0.0,27.467566875491233
2025-04-16,27.603283918532806,4.353196396422306,51.49939031798697,27.603283918532806,27.603283918532806,-0.6728395551200838,-0.6728395551200838,-0.6728395551200838,-0.6728395551200838,-0.6728395551200838,-0.6728395551200838,0.0,0.0,0.0,26.93044436341272
2025-04-17,27.60984310601027,3.684925252803467,54.28679485052329,27.60984310601027,27.60984310601027,0.0051100257962305015,0.0051100257962305015,0.0051100257962305015,0.0051100257962305015,0.0051100257962305015,0.0051100257962305015,0.0,0.0,0.0,27.6149531318065
2025-04-18,27.61640229348773,3.5973027268732354,51.77188173878564,27.57760570429779,27.649641978100163,0.17317624214465036,0.17317624214465036,0.17317624214465036,0.17317624214465036,0.17317624214465036,0.17317624214465036,0.0,0.0,0.0,27.78957853563238
2025-04-19,27.62296148096519,3.929146530928566,53.073724890877806,27.512564943678417,27.711753212351955,0.6161066065593789,0.6161066065593789,0.6161066065593789,0.6161066065593789,0.6161066065593789,0.6161066065593789,0.0,0.0,0.0,28.23906808752457
2025-04-20,27.62952066844265,-0.3336821764787047,51.1048235814089,27.41305504894853,27.806015441668645,-2.278017268840713,-2.278017268840713,-2.278017268840713,-2.278017268840713,-2.278017268840713,-2.278017268840713,0.0,0.0,0.0,25.35150339960194
2025-04-21,27.636079855920116,3.7386754134924716,53.66851877787202,27.29628678143059,27.913713043997756,2.2856218050061243,2.2856218050061243,2.2856218050061243,2.2856218050061243,2.2856218050061243,2.2856218050061243,0.0,0.0,0.0,29.92170166092624
2025-04-22,27.64263904339758,1.534096718088213,51.24320407755602,27.17238149983867,28.02009548424572,-0.12915785555621273,-0.12915785555621273,-0.12915785555621273,-0.12915785555621273,-0.12915785555621273,-0.12915785555621273,0.0,0.0,0.0,27.513481187841368
2025-04-23,27.649198230875044,0.41066751870345297,52.595990725898986,27.045536094387867,28.137786079864796,-0.6728395551133985,-0.6728395551133985,-0.6728395551133985,-0.6728395551133985,-0.6728395551133985,-0.6728395551133985,0.0,0.0,0.0,26.976358675761645
2025-04-24,27.655757418352504,4.924138829011386,51.53967513836679,26.878370283750666,28.302789617187187,0.005110025799862327,0.005110025799862327,0.005110025799862327,0.005110025799862327,0.005110025799862327,0.005110025799862327,0.0,0.0,0.0,27.660867444152366
2025-04-25,27.66231660582996,3.188202341642873,51.56409673943144,26.737368849735283,28.481190193295653,0.17317624214258473,0.17317624214258473,0.17317624214258473,0.17317624214258473,0.17317624214258473,0.17317624214258473,0.0,0.0,0.0,27.835492847972546
2025-04-26,27.668875793307425,3.8745722246573764,50.96682276849087,26.556154980898995,28.67124988132413,0.6161066065543264,0.6161066065543264,0.6161066065543264,0.6161066065543264,0.6161066065543264,0.6161066065543264,0.0,0.0,0.0,28.28498239986175
2025-04-27,27.67543498078489,1.0206920663994374,48.32041159347481,26.395520532692778,28.85423768597806,-2.2780172688453586,-2.2780172688453586,-2.2780172688453586,-2.2780172688453586,-2.2780172688453586,-2.2780172688453586,0.0,0.0,0.0,25.397417711939532
2025-04-28,27.681994168262353,7.606068325460219,55.42974431418018,26.19049921607149,29.051307355321804,2.2856218050100936,2.2856218050100936,2.2856218050100936,2.2856218050100936,2.2856218050100936,2.2856218050100936,0.0,0.0,0.0,29.967615973272448
2025-04-29,27.688553355739813,2.682304765449547,51.19130588629085,26.004112585852422,29.221811357937106,-0.12915785555594098,-0.12915785555594098,-0.12915785555594098,-0.12915785555594098,-0.12915785555594098,-0.12915785555594098,0.0,0.0,0.0,27.55939550018387
2025-04-30,27.695112543217274,2.965315001577234,51.2016665286777,25.832679794094595,29.44620801853089,-0.6728395551255537,-0.6728395551255537,-0.6728395551255537,-0.6728395551255537,-0.6728395551255537,-0.6728395551255537,0.0,0.0,0.0,27.02227298809172
2025-05-01,27.701671730694734,3.554761582170168,51.571751698453006,25.65633894026041,29.650998843928285,0.005110025803494154,0.005110025803494154,0.005110025803494154,0.005110025803494154,0.005110025803494154,0.005110025803494154,0.0,0.0,0.0,27.706781756498227
2025-05-02,27.708230918172198,4.009944571741761,54.61809645560222,25.460255637703863,29.881189007425007,0.17317624214857302,0.17317624214857302,0.17317624214857302,0.17317624214857302,0.17317624214857302,0.17317624214857302,0.0,0.0,0.0,27.881407160320773
